  QueueTimes | ServiceTimes | SojournTimes
       1.691 |        0.374 |        2.065
       1.022 |        0.306 |        1.328
       0.698 |        0.407 |        1.105
       0.472 |        0.353 |        0.825
       0.480 |        0.760 |        1.240
       0.551 |        0.418 |        0.968
       0.136 |        0.192 |        0.328
       0.185 |        2.261 |        2.446
       0.211 |        1.519 |        1.730
       0.713 |        0.658 |        1.371
       0.518 |        0.999 |        1.517
       0.164 |        1.128 |        1.292
       0.156 |        0.761 |        0.917
       0.155 |        0.943 |        1.099
       0.164 |        0.768 |        0.931
       0.162 |        0.416 |        0.578
       0.185 |        1.063 |        1.248
       0.474 |        1.662 |        2.136
       1.881 |        0.343 |        2.223
       0.178 |        1.511 |        1.689
       1.066 |        0.414 |        1.481
       0.416 |        2.299 |        2.715
       1.621 |        1.696 |        3.317
       2.103 |        0.548 |        2.651
       0.598 |        0.511 |        1.110
       0.169 |        0.514 |        0.683
       0.149 |        0.715 |        0.865
       0.177 |        0.776 |        0.953
       0.183 |        1.815 |        1.998
       0.181 |        0.456 |        0.637
       0.187 |        0.855 |        1.042
       0.745 |        0.358 |        1.102
       1.049 |        2.679 |        3.728
       0.185 |        1.247 |        1.432
       0.203 |        0.517 |        0.719
       0.524 |        0.976 |        1.500
       1.436 |        0.742 |        2.178
       0.612 |        0.828 |        1.440
       0.180 |        0.910 |        1.090
       0.186 |        0.665 |        0.851
       0.859 |        1.717 |        2.575
       1.717 |        0.330 |        2.047
       0.170 |        0.635 |        0.805
       0.179 |        0.664 |        0.842
       0.185 |        2.199 |        2.384
       0.185 |        0.880 |        1.065
       0.688 |        0.361 |        1.049
       0.831 |        1.233 |        2.064
       0.184 |        0.668 |        0.852
       0.189 |        0.379 |        0.568
       0.179 |        1.111 |        1.289
       1.042 |        0.349 |        1.390
       0.159 |        0.974 |        1.133
       1.054 |        0.526 |        1.579
       0.164 |        2.184 |        2.348
       0.178 |        0.392 |        0.570
       0.188 |        0.771 |        0.959
       0.894 |        0.494 |        1.388
       0.504 |        0.763 |        1.268
       0.172 |        0.900 |        1.072
       0.139 |        1.178 |        1.317
       0.477 |        0.217 |        0.694
       0.145 |        1.762 |        1.908
       0.190 |        0.873 |        1.063
       0.184 |        1.007 |        1.191
       0.791 |        0.384 |        1.175
       0.779 |        1.528 |        2.307
       1.756 |        1.800 |        3.556
       2.351 |        2.677 |        5.028
       1.310 |        0.206 |        1.516
       0.156 |        0.479 |        0.635
       0.132 |        2.232 |        2.364
       0.147 |        0.867 |        1.014
       0.143 |        0.432 |        0.574
       0.421 |        0.902 |        1.322
       0.776 |        0.326 |        1.103
       0.168 |        0.854 |        1.021
       0.157 |        0.449 |        0.606
       0.180 |        0.635 |        0.815
       0.265 |        1.145 |        1.410
       1.287 |        0.529 |        1.816
       0.677 |        0.502 |        1.180
       0.177 |        2.081 |        2.258
       0.185 |        1.652 |        1.837
       1.419 |        0.496 |        1.915
       1.376 |        0.471 |        1.848
       1.510 |        1.788 |        3.298
       0.174 |        0.431 |        0.606
       0.123 |        0.380 |        0.503
       0.502 |        0.344 |        0.846
       0.149 |        0.401 |        0.550
       0.179 |        1.890 |        2.070
       2.038 |        0.456 |        2.494
       2.051 |        0.853 |        2.905
       0.104 |        1.547 |        1.652
       0.182 |        0.864 |        1.045
       0.182 |        0.720 |        0.902
       0.231 |        0.667 |        0.898
       0.183 |        1.903 |        2.086
       1.586 |        0.645 |        2.230
       0.176 |        0.711 |        0.887
       0.432 |        2.385 |        2.817
       0.164 |        0.840 |        1.003
       0.501 |        0.425 |        0.926
       0.178 |        0.489 |        0.666
       0.177 |        1.534 |        1.711
       0.174 |        0.744 |        0.918
       0.181 |        0.600 |        0.781
       0.181 |        0.514 |        0.694
       0.185 |        0.714 |        0.899
       0.488 |        1.978 |        2.465
       1.957 |        0.812 |        2.769
       0.173 |        1.473 |        1.646
       0.187 |        0.354 |        0.542
       0.149 |        0.391 |        0.540
       0.182 |        1.921 |        2.103
       0.598 |        0.517 |        1.115
       0.174 |        0.435 |        0.609
       0.191 |        0.546 |        0.737
       0.181 |        0.778 |        0.958
       0.178 |        1.446 |        1.625
       0.582 |        0.364 |        0.946
       0.160 |        0.798 |        0.958
       0.297 |        1.259 |        1.556
       1.271 |        0.410 |        1.681
       0.435 |        1.281 |        1.716
       0.112 |        0.710 |        0.822
       0.177 |        1.057 |        1.234
       0.181 |        1.370 |        1.551
       0.802 |        2.703 |        3.505
       2.630 |        0.436 |        3.066
       0.172 |        1.285 |        1.457
       0.181 |        0.679 |        0.860
       0.183 |        0.567 |        0.750
       0.183 |        0.470 |        0.653
       0.167 |        1.218 |        1.384
       0.141 |        2.412 |        2.554
       0.165 |        0.367 |        0.532
       0.199 |        0.335 |        0.534
       0.186 |        1.913 |        2.099
       0.163 |        0.375 |        0.538
       0.162 |        1.363 |        1.525
       1.469 |        0.763 |        2.232
       0.252 |        0.468 |        0.720
       0.116 |        1.096 |        1.212
       0.177 |        1.040 |        1.217
       0.184 |        0.525 |        0.709
       0.216 |        0.517 |        0.733
       0.242 |        0.990 |        1.233
       1.186 |        0.560 |        1.746
       0.180 |        0.444 |        0.624
       0.200 |        0.834 |        1.034
       0.169 |        0.421 |        0.590
       0.199 |        2.169 |        2.368
       2.293 |        1.230 |        3.523
       1.233 |        0.925 |        2.157
       0.921 |        2.140 |        3.061
       0.178 |        1.219 |        1.398
       0.166 |        0.498 |        0.664
       0.173 |        1.974 |        2.146
       0.164 |        0.362 |        0.525
       0.178 |        0.673 |        0.850
       0.177 |        0.492 |        0.670
       0.170 |        0.893 |        1.063
       0.178 |        0.697 |        0.875
       0.183 |        1.278 |        1.461
       0.946 |        0.765 |        1.711
       0.179 |        2.747 |        2.926
       0.180 |        0.513 |        0.693
       0.183 |        0.556 |        0.738
       0.516 |        1.247 |        1.763
       1.275 |        0.407 |        1.683
       1.545 |        0.407 |        1.952
       0.805 |        2.186 |        2.991
       1.522 |        0.589 |        2.111
       0.157 |        0.442 |        0.598
       0.169 |        0.709 |        0.878
       0.252 |        2.157 |        2.409
       0.134 |        0.348 |        0.482
       0.176 |        1.320 |        1.496
       0.191 |        0.717 |        0.908
       0.184 |        0.810 |        0.994
       0.180 |        1.618 |        1.798
       0.176 |        0.912 |        1.088
       0.177 |        0.596 |        0.773
       0.183 |        1.116 |        1.299
       0.188 |        2.941 |        3.129
       1.820 |        0.776 |        2.596
       2.521 |        2.771 |        5.292
       2.469 |        0.526 |        2.995
       0.168 |        0.575 |        0.744
       0.489 |        1.298 |        1.787
       1.321 |        1.805 |        3.127
       2.112 |        0.376 |        2.487
       0.187 |        0.528 |        0.715
       0.218 |        1.723 |        1.941
       0.176 |        2.156 |        2.331
       0.336 |        0.539 |        0.875
       0.228 |        0.941 |        1.169
       0.147 |        0.612 |        0.759
       0.440 |        2.229 |        2.670
       0.227 |        2.358 |        2.585
       2.203 |        2.230 |        4.433
       2.404 |        0.784 |        3.188
       2.948 |        0.593 |        3.541
       2.368 |        0.409 |        2.777
       0.146 |        0.751 |        0.897
       0.185 |        1.858 |        2.043
       1.420 |        0.738 |        2.158
       0.185 |        0.792 |        0.978
       0.151 |        0.356 |        0.507
       0.502 |        0.402 |        0.904
       0.163 |        0.812 |        0.975
       0.173 |        2.736 |        2.909
       0.193 |        1.484 |        1.677
       0.134 |        2.307 |        2.440
       0.184 |        1.023 |        1.206
       0.271 |        2.267 |        2.539
       0.131 |        2.070 |        2.201
       0.182 |        0.504 |        0.687
       0.185 |        1.092 |        1.277
       0.186 |        0.831 |        1.018
       0.195 |        0.529 |        0.724
       0.244 |        0.682 |        0.926
       0.175 |        1.893 |        2.068
