  QueueTimes | ServiceTimes | SojournTimes
       0.738 |        1.038 |        1.776
       0.204 |        1.448 |        1.652
       1.250 |        4.322 |        5.572
       4.376 |        2.442 |        6.818
       6.206 |        1.591 |        7.797
       6.872 |        0.788 |        7.661
       6.730 |        2.102 |        8.832
       5.160 |        3.592 |        8.752
       8.022 |        0.795 |        8.817
       5.405 |        1.092 |        6.498
       1.647 |        0.750 |        2.398
       0.613 |        1.555 |        2.168
       0.195 |        1.265 |        1.460
       0.193 |        2.439 |        2.632
       0.502 |        0.812 |        1.314
       0.188 |        1.525 |        1.712
       0.192 |        4.374 |        4.566
       0.202 |        0.485 |        0.687
       0.193 |        1.283 |        1.475
       1.154 |        0.901 |        2.055
       0.612 |        3.571 |        4.183
       3.997 |        0.595 |        4.592
       4.119 |        1.450 |        5.569
       4.423 |        0.698 |        5.121
       3.233 |        1.126 |        4.359
       4.366 |        2.188 |        6.554
       6.379 |        1.029 |        7.408
       6.643 |        0.893 |        7.537
       4.658 |        0.614 |        5.273
       3.457 |        0.997 |        4.455
       3.424 |        0.596 |        4.020
       0.193 |        3.067 |        3.260
       1.372 |        3.554 |        4.926
       4.314 |        3.501 |        7.815
       7.096 |        5.110 |       12.206
      11.392 |        0.601 |       11.993
       8.781 |        0.788 |        9.569
       2.393 |        0.747 |        3.140
       0.185 |        3.647 |        3.832
       0.200 |        3.732 |        3.932
       0.236 |        0.600 |        0.836
       0.183 |        0.841 |        1.025
       0.189 |        1.131 |        1.319
       0.190 |        1.215 |        1.405
       0.189 |        0.936 |        1.125
       0.187 |        0.739 |        0.925
       0.627 |        1.453 |        2.080
       0.578 |        2.309 |        2.887
       1.057 |        3.577 |        4.633
       1.261 |        0.899 |        2.160
       0.187 |        1.527 |        1.714
       0.187 |        0.661 |        0.849
       0.174 |        2.179 |        2.353
       2.397 |        0.994 |        3.392
       3.089 |        3.403 |        6.493
       5.766 |        0.908 |        6.674
       5.450 |        4.900 |       10.350
       4.615 |        2.757 |        7.372
       5.002 |        1.331 |        6.332
       5.595 |        1.307 |        6.902
       5.964 |        1.235 |        7.200
       6.704 |        4.368 |       11.072
      10.391 |        0.801 |       11.192
       6.950 |        3.534 |       10.484
       5.942 |        0.817 |        6.759
       0.185 |        0.749 |        0.934
       0.975 |        1.820 |        2.796
       2.731 |        4.606 |        7.337
       6.824 |        0.593 |        7.417
       5.243 |        1.101 |        6.344
       4.217 |        0.581 |        4.797
       2.128 |        0.733 |        2.861
       0.727 |        2.858 |        3.585
       1.287 |        2.705 |        3.992
       0.174 |        0.715 |        0.889
       0.791 |        1.377 |        2.169
       0.200 |        2.631 |        2.831
       1.719 |        3.689 |        5.408
       3.530 |        0.897 |        4.427
       2.767 |        0.696 |        3.463
       0.188 |        1.021 |        1.209
       0.195 |        1.440 |        1.636
       0.199 |        1.985 |        2.184
       2.152 |        1.955 |        4.107
       3.243 |        2.168 |        5.411
       3.533 |        2.038 |        5.571
       0.195 |        0.693 |        0.888
       0.196 |        2.815 |        3.011
       0.378 |        0.920 |        1.297
       0.797 |        0.584 |        1.382
       0.194 |        0.777 |        0.971
       0.203 |        0.960 |        1.163
       0.186 |        1.561 |        1.747
       0.189 |        2.973 |        3.163
       0.189 |        2.146 |        2.335
       1.773 |        0.601 |        2.374
       0.965 |        4.973 |        5.937
       4.414 |        4.024 |        8.438
       6.083 |        0.888 |        6.971
       4.259 |        0.707 |        4.965
       2.674 |        1.867 |        4.542
       3.244 |        0.961 |        4.205
       1.649 |        3.929 |        5.577
       0.231 |        0.736 |        0.967
       0.209 |        4.314 |        4.523
       1.429 |        1.079 |        2.508
       1.293 |        0.700 |        1.993
       1.305 |        1.887 |        3.192
       2.578 |        1.261 |        3.839
       0.234 |        1.034 |        1.267
       0.146 |        1.080 |        1.226
       0.190 |        2.177 |        2.367
       0.196 |        1.285 |        1.481
       0.914 |        0.618 |        1.531
       0.207 |        0.563 |        0.770
       0.189 |        2.598 |        2.787
       1.045 |        2.153 |        3.198
       2.416 |        0.645 |        3.061
       2.478 |        1.559 |        4.037
       3.932 |        2.017 |        5.949
       4.836 |        1.229 |        6.065
       5.550 |        0.967 |        6.516
       0.870 |        0.920 |        1.790
       0.192 |        0.688 |        0.880
       0.234 |        0.828 |        1.062
       0.184 |        1.722 |        1.906
       1.116 |        1.464 |        2.580
       2.207 |        4.873 |        7.079
       6.562 |        0.568 |        7.130
       3.617 |        2.073 |        5.690
       0.194 |        3.210 |        3.403
       2.483 |        1.299 |        3.782
       2.153 |        5.068 |        7.221
       6.101 |        0.857 |        6.957
       0.192 |        0.781 |        0.973
       0.203 |        1.308 |        1.511
       0.195 |        0.742 |        0.938
       0.194 |        1.062 |        1.256
       0.193 |        0.767 |        0.960
       0.190 |        3.242 |        3.432
       0.614 |        0.988 |        1.602
       0.188 |        1.216 |        1.404
       0.180 |        0.707 |        0.887
       0.194 |        1.830 |        2.024
       1.754 |        4.131 |        5.886
       3.953 |        2.511 |        6.464
       5.417 |        4.132 |        9.549
       8.017 |        1.839 |        9.856
       8.038 |        1.624 |        9.661
       7.837 |        1.029 |        8.866
       7.931 |        0.608 |        8.539
       5.531 |        1.169 |        6.700
       4.010 |        1.693 |        5.704
       5.160 |        0.980 |        6.140
       5.263 |        0.742 |        6.005
       5.885 |        1.025 |        6.910
       1.709 |        1.035 |        2.744
       1.973 |        1.032 |        3.005
       0.927 |        1.700 |        2.627
       2.354 |        1.748 |        4.103
       3.847 |        0.802 |        4.649
       4.338 |        2.631 |        6.970
       5.135 |        1.067 |        6.202
       5.282 |        1.114 |        6.396
       6.389 |        2.636 |        9.025
       8.408 |        3.130 |       11.538
       5.626 |        0.732 |        6.358
       5.144 |        0.688 |        5.831
       5.093 |        0.816 |        5.909
       5.020 |        0.772 |        5.791
       1.806 |        3.933 |        5.738
       5.500 |        1.105 |        6.604
       5.434 |        2.294 |        7.729
       6.112 |        3.325 |        9.436
       9.411 |        4.033 |       13.444
      11.764 |        0.821 |       12.585
       9.127 |        2.815 |       11.942
      10.717 |        2.551 |       13.267
      10.841 |        1.389 |       12.229
      12.246 |        1.096 |       13.342
      12.234 |        1.715 |       13.949
      11.900 |        0.691 |       12.591
       4.209 |        2.453 |        6.662
       3.344 |        0.674 |        4.017
       2.485 |        1.004 |        3.489
       2.899 |        1.546 |        4.445
       4.100 |        4.076 |        8.176
       7.688 |        0.946 |        8.634
       4.245 |        0.662 |        4.907
       1.399 |        1.003 |        2.402
       0.204 |        1.800 |        2.005
       0.222 |        0.789 |        1.012
       0.199 |        3.124 |        3.323
       1.681 |        4.995 |        6.676
       2.283 |        0.932 |        3.215
       0.187 |        1.948 |        2.135
       1.836 |        0.699 |        2.535
       0.193 |        0.617 |        0.810
       0.195 |        0.912 |        1.107
       0.147 |        1.536 |        1.683
       1.666 |        0.844 |        2.510
       0.182 |        0.660 |        0.842
       0.164 |        0.897 |        1.061
       0.184 |        0.901 |        1.085
       1.051 |        1.153 |        2.204
       2.202 |        1.504 |        3.706
       0.460 |        1.171 |        1.631
       0.275 |        1.042 |        1.318
       0.492 |        1.074 |        1.566
       1.362 |        1.081 |        2.443
       0.160 |        1.078 |        1.238
       0.198 |        1.614 |        1.812
       1.548 |        0.731 |        2.279
       0.184 |        2.044 |        2.229
       1.492 |        1.452 |        2.944
       1.149 |        1.116 |        2.265
       1.952 |        1.452 |        3.404
       1.759 |        0.790 |        2.550
       0.300 |        2.039 |        2.338
       2.263 |        0.732 |        2.995
       0.194 |        1.286 |        1.480
       0.184 |        4.054 |        4.238
       2.445 |        0.629 |        3.075
       2.984 |        3.893 |        6.877
       5.155 |        0.806 |        5.961
